date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:25:09	4147/4147	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_163.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_163.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:09	4615/4615	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_162.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_162.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:09	4146/4146	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_161.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_161.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:09	5470/5470	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_160.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_160.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:10	4952/4952	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_154.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_154.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:10	4210/4210	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_153.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_153.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:10	4800/4800	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_152.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_152.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:10	6665/6665	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_150.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_150.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:10	5651/5651	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_141.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_141.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:11	5617/5617	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_140.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_140.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:11	4875/4875	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_133.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_133.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:11	4204/4204	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_132.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_132.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:11	4342/4342	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_131.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_131.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:12	6874/6874	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_130.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_130.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:12	3905/3905	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_120.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_120.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:12	5792/5792	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_b11.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_b11.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:24	67388/67388	---M--	200	added ('OK')	image/png	etag:%2251aa1da9-1073c%22	http://www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_helper_reference.png	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_helper_reference.png	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:25	5585/5585	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/index-2.html	(from http://www.codeigniter.org.tw/user_guide/overview/features.html)
23:25:27	12363/12363	---M--	200	added ('OK')	image/gif	etag:%2251aa1da9-304b%22	http://www.codeigniter.org.tw/user_guide/images/appflowchart.gif	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/appflowchart.gif	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:28	4167/4167	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/doc_style/template.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/doc_style/template.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:29	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:31%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/userguide.css	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/userguide.css	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:30	7752/7752	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/examples.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/examples.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:30	111747/111747	---M--	200	added ('OK')	image/png	etag:%2251aa1da9-1b483%22	http://www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_library_reference.png	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_library_reference.png	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:30	4234/4234	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/table_data.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/table_data.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:31	1156/1156	---M--	200	added ('OK')	image/gif	etag:%2251aa1da9-484%22	http://www.codeigniter.org.tw/user_guide/images/smile.gif	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/smile.gif	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:26:02	499096/499096	---M--	200	added ('OK')	application/pdf	etag:%2251aa1da9-79d98%22	http://www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_helper_reference.pdf	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_helper_reference.pdf	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:26:07	666918/666918	---M--	200	added ('OK')	application/pdf	etag:%2251aa1da9-a2d26%22	http://www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_library_reference.pdf	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/images/codeigniter_1.7.1_library_reference.pdf	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:26:07	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:22:09%20GMT	http://www.codeigniter.org.tw/user_guide/doc_style/userguide.css	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/doc_style/userguide.ad.delayed	(from http://www.codeigniter.org.tw/user_guide/doc_style/index.html)
